##########################################################################################
#
# SZ signal computed with SZpack v1.1.1
# Runmode: 5D integral
#
# General parameters:
# xmin= 0.1 xmax= 30 np= 100
# Dtau= 0.01
# Te= 15.33keV (The ~ 0.0300001)
# betac= 0.01 muc= 1
# betao= 0 muo= 0
#
# Runmode specific parameters:
# eps= 0.0001
# Te_order= 0 beta_order= 0
#
##########################################################################################
#
# Output format: x = (h nu/k T0) | x^3 Dn(x) | DI(x) in MJy/sr 
# Here a CMB temperature of T0 = 2.726 K is assumed.
#
##########################################################################################
0.1 -4.763270676857213e-06 -0.001287095203706455
0.1059305986937042 -5.34366746214756e-06 -0.001443925661027166
0.112212917396066 -5.994600177969399e-06 -0.001619815807379859
0.1188678152093245 -6.724596275056479e-06 -0.001817069866413334
0.1259173883053634 -7.543197787804682e-06 -0.002038266214948419
0.1333850432913477 -8.461084265081008e-06 -0.002286290600417284
0.1412955749263811 -9.490202953082282e-06 -0.00256437131789712
0.1496752484472268 -1.064391420166444e-05 -0.002876118500715636
0.1585518867764366 -1.193715221062659e-05 -0.003225567556103837
0.1679549629024433 -1.338660384006664e-05 -0.003617227481986466
0.1779156977383469 -1.501089660866412e-05 -0.004056131666465078
0.188467163784312 -1.683082721906061e-05 -0.004547899638228842
0.1996443949377657 -1.886958220052314e-05 -0.005098796686956801
0.2114845028159985 -2.115299993779819e-05 -0.005715804666785501
0.2240267999773909 -2.370984570377099e-05 -0.006406696313567177
0.2373129304503973 -2.65721185884556e-05 -0.007180118180914698
0.2513870080036796 -2.977535910370418e-05 -0.008045673758834302
0.2662957626164879 -3.335900599376067e-05 -0.00901401988839177
0.282088695635611 -3.736675098298002e-05 -0.010096962618975
0.2988182441340637 -4.18469179433059e-05 -0.0113075596640802
0.3165399550172282 -4.685285262117473e-05 -0.01266022571038684
0.3353126694545318 -5.244330372688683e-05 -0.01417083539286346
0.3551987182490268 -5.868284848283925e-05 -0.01585683828321293
0.3762641287935576 -6.564220594472294e-05 -0.01773734355317152
0.3985788443006657 -7.339861178142763e-05 -0.01983322124471818
0.4222169560341422 -8.203602557109754e-05 -0.0221671582840567
0.4472569493133006 -9.164539075291631e-05 -0.02476372872383343
0.4737819641067764 -0.0001023246233081755 -0.02764939068462062
0.5018800710810989 -0.0001141784895119617 -0.03085245332189611
0.5316445640205961 -0.0001273181975755321 -0.03440296648271506
0.5631742695895509 -0.0001418608676605916 -0.03833257749695106
0.5965738754651069 -0.0001579281497074089 -0.04267415769719741
0.6319542779304209 -0.0001756448528011596 -0.04746143205644152
0.6694329500821702 -0.0001951365981533615 -0.05272834499434734
0.7091343318749688 -0.0002165266487765533 -0.05850820371577387
0.7511902432977535 -0.0002399320134642188 -0.06483262545751099
0.7957403220540034 -0.0002654580449453526 -0.07173007784220405
0.8429324871990155 -0.0002931920642602257 -0.07922415610508952
0.8929234302736484 -0.0003231938896761957 -0.08733102388880563
0.945879135565236 -0.0003554877074769438 -0.09605721662915556
1.001975431223088 -0.0003900476012271569 -0.1053957313817652
1.061398573058441 -0.0004267838943325344 -0.1153223364112915
1.12434586296724 -0.0004655254078789054 -0.1257907770380506
1.191026304029092 -0.0005060002871526396 -0.136727594724463
1.261661294457515 -0.0005478121043336989 -0.1480256697243704
1.336485362705584 -0.000590417576786648 -0.1595382002870928
1.415746946167749 -0.0006330992820678592 -0.1710713299117367
1.49970921606333 -0.0006749405887115305 -0.1823773733326016
1.588650951240543 -0.0007147998678577094 -0.1931478481791188
1.682867463802334 -0.0007512904222529505 -0.2030080515412534
1.782671579627367 -0.0007827656402255381 -0.2115130483882648
1.888394677041784 -0.0008073121553818876 -0.2181458232332776
2.000387787090403 -0.0008227645268054724 -0.2223212469063049
2.119022759060604 -0.000826731643976624 -0.2233932114932302
2.244693495128747 -0.0008166493244635828 -0.220668842888582
2.377817258228515 -0.0007898671470180471 -0.2134319641820148
2.518836057483688 -0.0007437663295610412 -0.2009749477617325
2.668218115805365 -0.0006759088874422652 -0.1826390197383243
2.826459424526496 -0.0005842258126555482 -0.1578651083180934
2.994085390235544 -0.000467237086234719 -0.1262532938991562
3.17165257927724 -0.0003242858582370373 -0.08762608742657309
3.359750565712691 -0.0001557691167328335 -0.04209076003312565
3.559003888874567 3.662815662484484e-05 0.009897385202461766
3.770074127017043 0.0002497784740957523 0.06749326204780719
3.993662093945595 0.0004790102434567469 0.1294345479619532
4.230510165920092 0.0007181346892643339 0.1940489585566034
4.481404746557171 0.0009595923871927551 0.2592938430036749
4.747178877916088 0.001194768380681529 0.3228413324875221
5.02871500643758 0.001414445099409254 0.3822007244309966
5.326947912919474 0.001609390995650926 0.4348775393879968
5.642867816257378 0.001771030483956201 0.4785545471083626
5.977523661255792 0.001892144057471331 0.5112809467086318
6.332026601426087 0.001967508363847031 0.5316453231733402
6.707553688335263 0.00199440407193307 0.5389128792763394
7.105351779755181 0.001972910306265111 0.5331049954549913
7.526741679588429 0.001905937552730488 0.5150081213318725
7.973122523316588 0.001798989431022544 0.4861094036577949
8.445976423531835 0.001659651554063479 0.4484585697465502
8.946873390976377 0.0014968899827772 0.404478361196127
9.477476547428989 0.001320235948052509 0.356744235584865
10.03954764774693 0.001138971272473169 0.3077642572533567
10.63495292939802 0.0009613836154176252 0.2597778552325359
11.26566930890495 0.0007942577932884716 0.2146183716190919
11.9337909457759 0.0006425382243934619 0.173621849968128
12.64153619571548 0.0005092609019409333 0.1376086535472457
13.39125497620272 0.0003956898263820086 0.1069203310586899
14.185436568892 0.0003016087319978082 0.08149844480526074
